Gene,DOID:1240,DOID:6432,Citalopram,Hypochlorous acid,Azacitidine,Imatinib,Apratoxin a,Hydroxyzine,Diclofenac,Curcumin,Cetuximab,Adenosine triphosphate,Lmp-420,Paclitaxel,Alfacalcidol,Epz004777,Ethanol,Mln4924,"2,2',4,4',5,5'-hexachlorobiphenyl   (pcb-153)",Sangivamycin (nsc 65346),Arc (nsc 188491),Trastuzumab,Pertuzumab,Tamoxifen,Casiigly,Phenol,Rosiglitazone,Imatinib (glivec),Fluticasone,Letrozole,Interferon gamma-1b,Mercury,Nitric oxide,Bicalutamide,Gamma-tocotrienol,Nvp-tnks656,Aplidin,Nicotine,Trovafloxacin,Levofloxacin,Grepafloxacin,Clinafloxacin,Cocaine,Formoterol,Neocarzinostatin,Sb 216763,Mk-886,Pbde 85,Methylphenidate,Antimony,Chromium,Temozolomide,Folic acid,Cholestyramine,Oprelvekin,Carboplatin,Carboplatin (30 h),Carboplatin (36 h),Methotrexate,Cycloheximide,Etanercept,Lapatinib,Deferasirox,Vanadium pentoxide,Bexarotene,Insulin,Vemurafenib,Cadmium,Zinc acetate,Bpde,Chlorpyrifos,Cyfluthrin,Dasatinib,Azathioprine,Pioglitazone,Arachidonic acid,Motexafin gadolinium,"2,3,7,8-tetrachlorodibenzo-p-dioxin (tcdd)",4-hydroxynonenal,Nvp-tnks656 (tankyrase inhibitor),Gatifloxacin,"Puromycin, ec50, 5 d","2,3,7,8-tetrachlorodibenzo-p-dioxin","Puromycin, ec50, 1 d","Puromycin, ec50, 3 d",Hydrocortisone,Sapphyrin pci-2050 (1.25 &icirc;&frac14;m),Sapphyrin pci-2050 (2.5 &icirc;&frac14;m),"1,25 dihydroxyvitamin d","1,2,4-benzenetriol",Testosterone,Ubiquinol,Y15,4-hydroxytamoxifen,Metoprolol,Decitabine,Sorafenib,Torcetrapib,Nickel,Rituximab,Pimecrolimus,Nilotinib,Actinomycin d,Cigarette smoke,Nsc319726,Foretinib,Hodgkin lymphoma,DOID:3498,Harman,Plx4032,Isotretinoin,Metformin,Dexamethasone,Vx,Sirolimus,Fenretinide,Carboplatin (24 h),DOID:2154,DOID:2394,Tretinoin,Cisplatin,Ribavirin,Argyrin a,Calcitriol,Pd173074,Cediranib,Ciprofloxacin,Interferon beta-1b,Sevoflurane,Interferon beta-1a,Tibolone,DOID:0050589,DOID:971,Gefitinib,Cytarabine,Motexafin gadolinium (4 h),Luteolin,Telapristone acetate,Mycophenolic acid,"2,3-dimethoxy-1,4-naphtoquinone (dmnq)",Thapsigargin,Bortezomib,DOID:0050742,"Dmnq   (2,3-dimethoxy-1,4-naphthoquinone)",Mesalazine,Laminin,Bisphenol a,"Puromycin, 2xec50, 1d",Arsenic,Laccaic acid,Resveratrol,Triiodothyronine-[13c6] hydrochloride (t3 thyronine),DOID:5082,Plx4720,Estradiol,Phorbol 12-myristate 13-acetate (pma),Chlorambucil,Sulforaphane,Promegestone,Mek inhibitor (meki : azd6244),Aminolevulinic acid,Atorvastatin,Anastrozole,DOID:3910,Abiraterone,Lipopolysaccharide,Celecoxib,"3,3',4,4'-tetrachlorobiphenyl",DOID:381,Doxycycline,Natural alpha interferon,Quercetin,"Puromycin, 2xec50, 3 d",Androstanolone,Heregulin,Lysophosphatidic acid,Propofol,R1881,Fgfr-specific pd173074 inhibitor,DOID:7147,DOID:9008,DOID:5409,Bleomycin,DOID:4556,DOID:419,DOID:13949,Fluorouracil,Colchicine,DOID:9256,DOID:4450,Doxorubicin
ITM2C,,,,,,,,,,,,,,,,,,,,,,0.013,,,,,,,,,,,,,,,,0.034,,,,,0.0776,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0137,,0.0289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0199,,,,,,,,,,,,,0.0171,,,0.0189,,,,,,,,,,0.0341,,,,,,,,,,,0.0186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14358247816562653,,
SEPT9,,,,,,,,,,,,,,,,,,,,,,0.0234,0.0428,,,0.0189,,,,,,,,,,,,,,,,,0.0144,,,,,,,0.0142,,,,,,,,,,,,0.0614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0611,,,,,0.0351,,,,,,,,,0.0227,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.107781320810318,,,,,,0.0522
MFGE8,,,,,,,,,,,,,,,,,,,,,,0.0264,0.0204,,,,,,0.0205,,,,,,,,,,,,,,0.0167,0.0247,,,,,,,,0.0145,,,,,,,,,,,,,,0.0088,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0162,,,,0.0169,,,,,,,,,,,,,,,,,,,,,,,,0.0192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09770949929952621,,,,,,
ATP5O,,,,,,,,,,,,,,,,,,,,,,0.0216,,,,,,0.0129,0.0066,,,,,,,,,,,,0.0063,,,,,,,,,0.0127,,,0.0179,,,,,,,,,,,,,,0.0242,,,,,,,,,0.0136,,,,,,,,,,,,,,,0.0103,,,,,,,,,,,,,,,,,,,,,,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08485012501478195,,,,,,,,0.0144,0.0207,,,,,,,,,,,,,,,,,,,,0.0193,,,,,,,,,,,,,,,,,,,
NDUFA4L2,,,,,,,,,,,,,,,,,,,,,,0.0363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0305,,,,,,,,-0.058598581701517105,,,,,,,,,,,,,,,,,,,,,,
F3,,,,,,,,,,,,,,,,,,,,,,,0.0167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0195,0.0183,,,,,,,,,,0.0395,,,0.0143,,,0.0171,,,,,,0.0585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0252,,,,0.0264,,,,,,,,0.0179,,,,,,,,,,0.0355,,,,,,,,,,,,,,,,,,,,,,,0.0181,,,,0.0355,,0.0479,,0.0146,,,,0.0547,,,-0.11935103684663773,,,,,,,0.0394,,,,,,,,,,,,,,,
CAV1,,,,,,,,,,,,,,,,,,,,,,,,,0.0106,,0.0385,,0.0063,0.0175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0186,,0.0327,,,,,,,,,,,,,0.0121,,,,,,,,,,0.0361,0.0847,0.0313,,,,,,,,,,0.0185,,,,,0.0128,,,,,,,,,,,,0.0207,,,,,,,,,,,,,0.0286,,,,,,,,,0.0526,,,,,,,,,,,0.0146,0.0183,,,,,,,,0.0145,,,,,0.0293,,,,-0.0972631573677063,,,,,,,,,0.0604,,0.0131,,,,0.0808,,,,,,,,,,,,
HTRA1,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,0.0543,,,,,,,,,,,,,,,,,,,,,,0.0472,,,,,,,,,,,,,,,,0.0499,,,,,,,,,,,,,,,,,,,,,0.0287,,,,,,,,,,,,0.0107,,,,,,,,0.0169,,,,,,,,,,-0.09060323238372803,,,,,,,,,,,,,,-0.10742009431123734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0195,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDC4,,,,,,,,,,,,,,,,,,,,,,,,,0.0288,,,,,,,,,,,0.0577,,,0.0083,,0.0241,0.0164,,,0.0306,,,,,0.008,,,,,,,0.0179,0.0194,,0.0435,,,,0.0289,,0.0083,,,,0.0239,,,0.0149,,,0.0631,,,,0.12,,,,,,,,,,,,,,,0.0165,,,,,,,,,,,,,,,,0.0199,,,,,,,,,,0.0243,0.0788,,,,,0.0184,,0.0245,,,,,,,,,,,,,,,,,,,,0.0137,,,0.0446,,,,,,,,0.0244,,,,,,0.0389,,,-0.046951472759246826,,,0.0312,,,0.0143,0.0571,0.0315,,,,,,,,,,,,,,
PODXL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0238,,,,,,,0.0092,,,,,,,,,,,,,,,,,,,,,,,,,0.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0152,,,,,,,,0.0311,,,,,,,0.01,,,0.0165,,,,,,-0.09357825666666031,,,,,,,,,,,,,0.0266,,,,,,,,,,,,,,,0.0219,0.0188,,,,,,,,,,,,,0.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACO1,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0234,,,,,,,,,,,,,,,,,0.0163,,,,,,,,,,,,,,,,,,,,,,,0.0366,,,,,,0.0158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0145,,,,,,,,,,0.0201,,,,,,,,,,,-0.07328500598669052,,,,,
HBA2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0445,,0.0809,,,,,,,,,,,,,0.0552,,,,,,,,,,,,,,,,,,0.0312,,,,,0.0591,,,,,,,,0.0199,0.0758,,,,,,,,0.0074,,,,,,,0.1567,,,,,,,,,0.0426,0.0596,,0.2336,,,,,,-0.08884090185165405,,,,,,,,0.0164,,-0.42338648438453674,,,,,,,,,,,,,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1395,0.2002,0.1086,-0.12249309569597244,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0113,0.1392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0184,,,,,0.0413,,,,,,,,,0.0266,,,,,,,,0.014,,,,,,,0.1582,,,,,,,,,,,,0.0653,,,,,,,,,,,,,,0.0662,,-0.10129950195550919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.1286,0.0312,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PMP22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0127,0.0238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0356,0.0187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1476,,,,0.1191,,,,,,,,,,,,,,-0.10115507245063782,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPARCL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0342,0.0153,,,,,,,,,,,,,0.041,,,,,,,,,,,0.0215,,,,,,,,,,,,,,,,,0.0262,,,0.0241,0.0205,,,,,,,,,,,,,,,,,,,,,,,,,,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043,,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0591,-0.08785969763994217,,,,,,,,,,,,,0.04,,,,,-0.07036256045103073,,-0.43133798241615295,,,,,,,
CLDN5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07854734361171722,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHNAK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07493619620800018,,,,,,,,,,,0.0217,,,,,,,,,,,,,,,,
RPSAP58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11541866511106491,,,,,,
CYP4B1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10132833570241928,,,,,,,
ADH1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0095,,,,,,,,,,,,,,,,,,,,,,,,,0.0305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07203792035579681,,,,,,,,,
CRYAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0995,,,,,,,,,,,0.0177,,,,,,,,,,,,,,,0.0267,,,,,,,,,,0.0213,,0.0305,,,,,,,,,,,,,,,,,,,,-0.07643162459135056,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0336,,,,,,,,,,,,,,,,0.0291,,,,,,,,,,,,,,
COX7A1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0075,,,,,,,,,,,,,0.0395,,,,,,,-0.0607464574277401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,,,,,,,,,,0.0212,,,,0.0288
COL1A2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0279,,,,0.0181,,,0.0144,0.0251,,,,,,,,,,,,,,,,,,,,,,,,0.0225,,,,,,,,,,,0.0645,,,,,,,,-0.10225377976894379,,,,,,,,,,,,,0.1158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0883,,0.0202,,,,,,,,,,,,,,,,,,,,,,,,,,
TMEM176A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0256,,,,,,,,,0.0259,,0.0175,0.0063,,,,,,,,,,,,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0236,,,,,,,,,,,,,,,,,,,,,,,-0.06379014253616333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0264,,0.0138,,,,,,,,,,,,,,,,,,0.016,,,,,,,,,,,,,,0.0202,,,,,,,,,,,,0.0177,,,-0.054259203374385834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0205,,,,,,,,,0.0074,,0.0057,,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.19268392026424408,,,,,,,
LIPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0536,,,,,0.0286,,,0.0137,,,,,0.0229,,,,,,,,,,0.0573,,,,,,,,,,,,,,,,,,,,,,,0.0195,,,,,,,,,,,,,,0.0264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0122,,,,,,,,,,,,,,,,,,,-0.17431095242500305,
SEC31A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0472,,,0.0131,,,,,,,,,,0.021,,,,,,,,,,,,,,,0.0197,0.0183,,,,,,,,,,,,,,,,,0.0146,,,,,,,,,,,,,,,0.0203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0257,,,,,,,,,,,,,,,0.0136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06859833002090454,0.0216,,,,
PTPRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05975216254591942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0167,0.0072,,,,,,,,,,,,,,,,,,,,
PLA2G2A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.064,0.0383,0.0475,0.0275,,,,,,,,,,,,0.0283,,,,,,,,,,,,,,,,,,,,0.1257,,,,,,,0.0166,,,,,,,,,,,,,,,,,,0.0311,,0.0252,,,,,,,,,,,,,0.0168,,,,,,,,,,,,,0.0271,,,,,,-0.13985495269298553,,,,,,,,,,,,0.0544,,,,,,,,,0.0173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH25H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0172,,,0.0154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0224,,,,,,,-0.20177751779556274,,,,,,,
STC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0348,,,,,,,,,,,,0.0341,0.0374,0.0316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0533,,,,,,,,,,,,,,,,,,,,0.0071,,,,0.0282,,,,,,,,,,,,,,,,,,,0.0038,,,,0.0316,,0.0261,,,,,,,,,,,,,,,,,,,,,,,,,,0.0216,-0.09329479932785034,,,,,,,,,,,,,,,,,,,,,,
RN7SL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2483,,,,,,,,,,0.0317,0.0367,,,,0.0256,,,,,,,,,,,,,,,,,,,,,,,,,0.0195,,,-0.08084014803171158,,,,,,,,,,,,0.0794,,,,,,,,,,0.0177,,,,,,,,,,,,,,,,
NR2F6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05544658750295639,,,,,
SELE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0176,,,,,,,,,,0.0284,,,,,,0.2172,-0.15617765486240387,,,,,,,
CYP27A1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0555,,,,,,,,,,,,,,0.0615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10019741952419281,
GPC3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04797390475869179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CXCL9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0124,,,,,,,,,,,,,,,,,,,,,0.011,,,,,,,,,,,,,,,,,,,,,,,,,0.0221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07142627239227295,,,,,,,,,,,
PLA2G7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0484,,,,,,,,,,,,,,0.0472,,,,,,,,,,,,,,,,,,,,,,0.0465,,,,,0.0149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0419,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07581176608800888,
LGMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0114,,,,,,,,,,,,,,,,0.0186,,,,,,,,,,,,,,,,,,0.0222,,,,,0.0244,,,,,0.0166,,,,,,,,,,,,-0.08812323212623596,,,,,,,,,0.0163,,,,,,,,,,0.012,0.0213,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBP5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09691499918699265,-0.04701278731226921,,,,,,,,,,
AQP8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13259834051132202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TMSB4X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0326,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0312,,0.0265,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,-0.12067805975675583,,,,,,,,,,,,,,,,,,,,,,0.0236,,,,,,,,,,,,,,0.0598,,,,,,,,,,,,
TSGA13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06589745730161667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REG1A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0371,,,,,,,,,,,,,,,,,,,,0.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14903758466243744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSAD2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0495,,,,,,,,,,,,,,,,,,,,,,0.018,,,,,,,,,,,,,,,,0.0222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0791,,0.0202,,0.0138,,0.0595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03430638834834099,,,,,,,,,,
XIST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0252,,,,,,,,,,,,0.026,,,,,,,,,,,,,,0.0171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09702294319868088,,,,,,,,,,,
GZMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06347141414880753,-0.027142778038978577,,,,,,,,,,
ERP27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.043927401304244995,,,,,,,,,,,,,,0.0322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLEC3B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0158,,,,,,,,,,,,,,,,,,,,,,,,,0.0185,,,,,,,,,,,,,0.0288,,0.0122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07759221643209457,,,,,,,,,,,,,,,,,,,,,,,,,,,
PDZK1IP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0107,,,,,,,,-0.06287169456481934,,,,,,,,,,,,,,,,,,,,,,0.0452,,,,,,,,,,,,,,,,
HBG2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0908,,,,,,,,,,,,0.0248,,,,,,,,,,,,,,,,0.0424,,,,,,,,,0.0387,,0.0805,,,,,,,,,,,,,,0.1194,,-0.579922616481781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0179,0.0465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
